provincia,localidad,empresa,empresabandera,producto,fecha_vigencia,precio,fecha_descarga,precio_usd,dolar_bn
BUENOS AIRES,ADROGUE,CORIMAYO S.R.L.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2026-02-28 09:04:00,2099.0,2026-03-03,1.4627,1435.0
BUENOS AIRES,ADROGUE,CORIMAYO S.R.L.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2026-03-03 07:02:00,2064.0,2026-03-03,1.4383,1435.0
BUENOS AIRES,ADROGUE,CORIMAYO S.R.L.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2026-03-03 07:03:00,1767.0,2026-03-03,1.2314,1435.0
BUENOS AIRES,ADROGUE,DIAS DOS SANTOS ALBERTO,SHELL C.A.P.S.A.,Gas Oil Grado 2,2026-03-03 08:12:00,1829.0,2026-03-03,1.2746,1435.0
BUENOS AIRES,ADROGUE,DIAS DOS SANTOS ALBERTO,SHELL C.A.P.S.A.,Gas Oil Grado 3,2026-03-01 10:58:00,2099.0,2026-03-03,1.4627,1435.0
BUENOS AIRES,ADROGUE,DIAS DOS SANTOS ALBERTO,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2026-03-03 08:12:00,2064.0,2026-03-03,1.4383,1435.0
BUENOS AIRES,ADROGUE,DIAS DOS SANTOS ALBERTO,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2026-03-03 08:11:00,1767.0,2026-03-03,1.2314,1435.0
BUENOS AIRES,ADROGUE,GASBUEN SRL,BLANCA,GNC,2026-02-03 14:00:00,489.0,2026-03-03,0.3408,1435.0
BUENOS AIRES,ADROGUE,GEO ROCAL S.R.L,BLANCA,GNC,2025-08-29 14:11:00,435.0,2026-03-03,0.3031,1435.0
BUENOS AIRES,ADROGUE,GEO ROCAL S.R.L,BLANCA,Gas Oil Grado 2,2026-03-03 11:47:00,1775.0,2026-03-03,1.2369,1435.0
BUENOS AIRES,ADROGUE,GEO ROCAL S.R.L,BLANCA,Nafta (súper) entre 92 y 95 Ron,2026-03-03 11:47:00,1705.0,2026-03-03,1.1882,1435.0
BUENOS AIRES,ADROGUE,GRUPO SAMAGA S.A.,BLANCA,Gas Oil Grado 2,2024-11-01 14:00:00,1137.0,2026-03-03,0.7923,1435.0
BUENOS AIRES,ADROGUE,GRUPO SAMAGA S.A.,BLANCA,Gas Oil Grado 3,2024-11-01 14:00:00,1380.0,2026-03-03,0.9617,1435.0
BUENOS AIRES,ADROGUE,GRUPO SAMAGA S.A.,BLANCA,Nafta (premium) de más de 95 Ron,2024-11-01 14:00:00,1396.0,2026-03-03,0.9728,1435.0
BUENOS AIRES,ADROGUE,GRUPO SAMAGA S.A.,BLANCA,Nafta (súper) entre 92 y 95 Ron,2024-11-01 14:00:00,1140.0,2026-03-03,0.7944,1435.0
BUENOS AIRES,ADROGUE,L&B ADROGUE COMBUSTIBLES S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-12-12 08:47:00,1723.0,2026-03-03,1.2007,1435.0
BUENOS AIRES,ADROGUE,L&B ADROGUE COMBUSTIBLES S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-12-12 08:48:00,1981.0,2026-03-03,1.3805,1435.0
BUENOS AIRES,ADROGUE,L&B ADROGUE COMBUSTIBLES S.A.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-12-12 08:49:00,1999.0,2026-03-03,1.393,1435.0
BUENOS AIRES,ADROGUE,L&B ADROGUE COMBUSTIBLES S.A.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2026-01-06 08:07:00,1717.0,2026-03-03,1.1965,1435.0
BUENOS AIRES,ADROGUE,OPESSA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1221.0,2026-03-03,0.8509,1435.0
BUENOS AIRES,ADROGUE,OPESSA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1402.0,2026-03-03,0.977,1435.0
BUENOS AIRES,ADROGUE,OPESSA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1461.0,2026-03-03,1.0181,1435.0
BUENOS AIRES,ADROGUE,OPESSA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1248.0,2026-03-03,0.8697,1435.0
BUENOS AIRES,ADROGUE,PALO VERDE ADROGUE SRL,YPF,GNC,2022-02-23 14:00:00,37.99,2026-03-03,0.0265,1435.0
BUENOS AIRES,ADROGUE,PALO VERDE ADROGUE SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1221.0,2026-03-03,0.8509,1435.0
BUENOS AIRES,ADROGUE,PALO VERDE ADROGUE SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1402.0,2026-03-03,0.977,1435.0
BUENOS AIRES,ADROGUE,PALO VERDE ADROGUE SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1461.0,2026-03-03,1.0181,1435.0
BUENOS AIRES,ADROGUE,PALO VERDE ADROGUE SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1248.0,2026-03-03,0.8697,1435.0
BUENOS AIRES,ADROGUE,VATESU SOCIEDAD ANÓNIMA,PUMA,GNC,2025-04-22 14:00:00,439.9,2026-03-03,0.3066,1435.0
BUENOS AIRES,ADROGUE,VATESU SOCIEDAD ANÓNIMA,PUMA,Gas Oil Grado 2,2026-02-05 14:00:00,1655.0,2026-03-03,1.1533,1435.0
BUENOS AIRES,ADROGUE,VATESU SOCIEDAD ANÓNIMA,PUMA,Gas Oil Grado 3,2026-02-05 14:00:00,1886.0,2026-03-03,1.3143,1435.0
BUENOS AIRES,ADROGUE,VATESU SOCIEDAD ANÓNIMA,PUMA,Nafta (premium) de más de 95 Ron,2026-01-08 14:20:00,1835.0,2026-03-03,1.2787,1435.0
BUENOS AIRES,ADROGUE,VATESU SOCIEDAD ANÓNIMA,PUMA,Nafta (súper) entre 92 y 95 Ron,2026-02-05 14:00:00,1613.0,2026-03-03,1.124,1435.0
BUENOS AIRES,AGUSTIN FERRARI,GNC FERRARI SRL,AXION,GNC,2025-12-11 14:00:00,649.9,2026-03-03,0.4529,1435.0
BUENOS AIRES,AGUSTIN FERRARI,GNC FERRARI SRL,AXION,Gas Oil Grado 2,2026-02-14 09:00:00,1891.0,2026-03-03,1.3178,1435.0
BUENOS AIRES,AGUSTIN FERRARI,GNC FERRARI SRL,AXION,Gas Oil Grado 3,2026-02-06 14:00:00,1999.0,2026-03-03,1.393,1435.0
BUENOS AIRES,AGUSTIN FERRARI,GNC FERRARI SRL,AXION,Nafta (premium) de más de 95 Ron,2026-02-21 09:00:00,2059.0,2026-03-03,1.4348,1435.0
BUENOS AIRES,AGUSTIN FERRARI,GNC FERRARI SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2026-02-21 09:00:00,1719.0,2026-03-03,1.1979,1435.0
BUENOS AIRES,ALBERDI,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,DAPSA S.A.,Gas Oil Grado 2,2025-10-06 10:24:00,1529.0,2026-03-03,1.0655,1435.0
BUENOS AIRES,ALBERDI,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,DAPSA S.A.,Gas Oil Grado 3,2025-10-06 10:23:00,1690.0,2026-03-03,1.1777,1435.0
BUENOS AIRES,ALBERDI,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,DAPSA S.A.,Nafta (premium) de más de 95 Ron,2025-10-06 10:24:00,1750.0,2026-03-03,1.2195,1435.0
BUENOS AIRES,ALBERDI,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,DAPSA S.A.,Nafta (súper) entre 92 y 95 Ron,2025-10-06 10:25:00,1530.0,2026-03-03,1.0662,1435.0
BUENOS AIRES,ALBERTI,BERAZA Y CIA. SRL,YPF,GNC,2025-01-25 12:02:00,785.0,2026-03-03,0.547,1435.0
BUENOS AIRES,ALBERTI,BERAZA Y CIA. SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,ALBERTI,BERAZA Y CIA. SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,ALBERTI,BERAZA Y CIA. SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,ALBERTI,BERAZA Y CIA. SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,ALBERTI,MEDICI ABEL ANTONIO,BLANCA,Gas Oil Grado 2,2026-01-02 17:17:00,1850.0,2026-03-03,1.2892,1435.0
BUENOS AIRES,ALBERTI,MEDICI ABEL ANTONIO,BLANCA,Nafta (súper) entre 92 y 95 Ron,2026-01-02 17:17:00,1850.0,2026-03-03,1.2892,1435.0
BUENOS AIRES,ALBERTI,RIVARA S.A.,AXION,Gas Oil Grado 2,2025-11-29 09:16:00,1853.0,2026-03-03,1.2913,1435.0
BUENOS AIRES,ALBERTI,RIVARA S.A.,AXION,Gas Oil Grado 3,2025-12-20 13:59:00,2059.0,2026-03-03,1.4348,1435.0
BUENOS AIRES,ALBERTI,RIVARA S.A.,AXION,Nafta (premium) de más de 95 Ron,2025-11-29 09:16:00,2069.0,2026-03-03,1.4418,1435.0
BUENOS AIRES,ALBERTI,RIVARA S.A.,AXION,Nafta (súper) entre 92 y 95 Ron,2025-11-29 09:16:00,1789.0,2026-03-03,1.2467,1435.0
BUENOS AIRES,ALDO BONZI,OPESSA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1213.0,2026-03-03,0.8453,1435.0
BUENOS AIRES,ALDO BONZI,OPESSA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1394.0,2026-03-03,0.9714,1435.0
BUENOS AIRES,ALDO BONZI,OPESSA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1453.0,2026-03-03,1.0125,1435.0
BUENOS AIRES,ALDO BONZI,OPESSA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1227.0,2026-03-03,0.8551,1435.0
BUENOS AIRES,ALDO BONZI,TECOMB S.A.,YPF,GNC,2025-09-12 14:17:00,575.4,2026-03-03,0.401,1435.0
BUENOS AIRES,ALDO BONZI,TECOMB S.A.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1213.0,2026-03-03,0.8453,1435.0
BUENOS AIRES,ALDO BONZI,TECOMB S.A.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1394.0,2026-03-03,0.9714,1435.0
BUENOS AIRES,ALDO BONZI,TECOMB S.A.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1453.0,2026-03-03,1.0125,1435.0
BUENOS AIRES,ALDO BONZI,TECOMB S.A.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1227.0,2026-03-03,0.8551,1435.0
BUENOS AIRES,ALEJANDRO KORN,PAZOS Y BARETTA Y CIA. S.R.L.,SHELL C.A.P.S.A.,GNC,2025-08-10 08:18:00,643.9,2026-03-03,0.4487,1435.0
BUENOS AIRES,ALEJANDRO KORN,PAZOS Y BARETTA Y CIA. S.R.L.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-11-12 14:31:00,1578.0,2026-03-03,1.0997,1435.0
BUENOS AIRES,ALEJANDRO KORN,PAZOS Y BARETTA Y CIA. S.R.L.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-11-12 14:32:00,1820.0,2026-03-03,1.2683,1435.0
BUENOS AIRES,ALEJANDRO KORN,PAZOS Y BARETTA Y CIA. S.R.L.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-11-12 14:32:00,1899.0,2026-03-03,1.3233,1435.0
BUENOS AIRES,ALEJANDRO KORN,PAZOS Y BARETTA Y CIA. S.R.L.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2025-11-12 14:33:00,1629.0,2026-03-03,1.1352,1435.0
BUENOS AIRES,ALFONZO,COOP.AG. LTDA. LA UNION DE ALFONSO,BLANCA,Gas Oil Grado 2,2022-08-25 00:00:00,176.2,2026-03-03,0.1228,1435.0
BUENOS AIRES,ALFONZO,COOP.AG. LTDA. LA UNION DE ALFONSO,BLANCA,Gas Oil Grado 3,2022-08-25 00:00:00,231.1,2026-03-03,0.161,1435.0
BUENOS AIRES,ALFONZO,COOP.AG. LTDA. LA UNION DE ALFONSO,BLANCA,Nafta (premium) de más de 95 Ron,2022-08-25 00:00:00,211.2,2026-03-03,0.1472,1435.0
BUENOS AIRES,ALFONZO,COOP.AG. LTDA. LA UNION DE ALFONSO,BLANCA,Nafta (súper) entre 92 y 95 Ron,2022-08-25 00:00:00,182.68,2026-03-03,0.1273,1435.0
BUENOS AIRES,ALGARROBO,TUNESSI Y CIA S.C.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,ALGARROBO,TUNESSI Y CIA S.C.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,ALGARROBO,TUNESSI Y CIA S.C.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,ALGARROBO,TUNESSI Y CIA S.C.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,AMEGHINO,ANIBAL L Y JUAN C. MASSA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,AMEGHINO,ANIBAL L Y JUAN C. MASSA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,AMEGHINO,ANIBAL L Y JUAN C. MASSA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,AMEGHINO,ANIBAL L Y JUAN C. MASSA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,AMEGHINO,TRANSMARBIL SA,SHELL C.A.P.S.A.,Gas Oil Grado 2,2026-03-01 06:00:00,1933.0,2026-03-03,1.347,1435.0
BUENOS AIRES,AMEGHINO,TRANSMARBIL SA,SHELL C.A.P.S.A.,Gas Oil Grado 3,2026-03-01 06:00:00,2163.0,2026-03-03,1.5073,1435.0
BUENOS AIRES,AMEGHINO,TRANSMARBIL SA,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2026-02-26 06:00:00,2071.0,2026-03-03,1.4432,1435.0
BUENOS AIRES,AMEGHINO,TRANSMARBIL SA,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2026-02-26 06:00:00,1806.0,2026-03-03,1.2585,1435.0
BUENOS AIRES,AMERICA,COMBUSTIBLES RIVADAVIA SRL,PUMA,Gas Oil Grado 2,2025-05-27 17:19:00,1282.0,2026-03-03,0.8934,1435.0
BUENOS AIRES,AMERICA,COMBUSTIBLES RIVADAVIA SRL,PUMA,Gas Oil Grado 3,2025-05-27 17:20:00,1418.0,2026-03-03,0.9882,1435.0
BUENOS AIRES,AMERICA,COMBUSTIBLES RIVADAVIA SRL,PUMA,Nafta (premium) de más de 95 Ron,2025-05-27 17:21:00,1463.0,2026-03-03,1.0195,1435.0
BUENOS AIRES,AMERICA,COMBUSTIBLES RIVADAVIA SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2025-05-27 17:21:00,1274.0,2026-03-03,0.8878,1435.0
BUENOS AIRES,AMERICA,GARCIA WALTER ALBERTO,YPF,Gas Oil Grado 2,2019-12-07 09:39:00,53.59,2026-03-03,0.0373,1435.0
BUENOS AIRES,AMERICA,GARCIA WALTER ALBERTO,YPF,Gas Oil Grado 3,2019-12-07 09:41:00,64.49,2026-03-03,0.0449,1435.0
BUENOS AIRES,AMERICA,GARCIA WALTER ALBERTO,YPF,Nafta (premium) de más de 95 Ron,2019-12-07 09:41:00,66.24,2026-03-03,0.0462,1435.0
BUENOS AIRES,AMERICA,GARCIA WALTER ALBERTO,YPF,Nafta (súper) entre 92 y 95 Ron,2019-12-07 09:41:00,58.89,2026-03-03,0.041,1435.0
BUENOS AIRES,AMERICA,HEBERTO J. NICOLAS Y JORGE L. NICOLAS,VOY,Gas Oil Grado 2,2025-10-06 08:19:00,1490.0,2026-03-03,1.0383,1435.0
BUENOS AIRES,AMERICA,HEBERTO J. NICOLAS Y JORGE L. NICOLAS,VOY,Gas Oil Grado 3,2025-10-06 08:23:00,1690.0,2026-03-03,1.1777,1435.0
BUENOS AIRES,AMERICA,HEBERTO J. NICOLAS Y JORGE L. NICOLAS,VOY,Nafta (premium) de más de 95 Ron,2025-10-06 08:23:00,1770.0,2026-03-03,1.2334,1435.0
BUENOS AIRES,AMERICA,HEBERTO J. NICOLAS Y JORGE L. NICOLAS,VOY,Nafta (súper) entre 92 y 95 Ron,2025-10-06 08:24:00,1510.0,2026-03-03,1.0523,1435.0
BUENOS AIRES,AMERICA,PRUNDER S.A.,BLANCA,Gas Oil Grado 2,2017-03-31 11:17:00,16.7,2026-03-03,0.0116,1435.0
BUENOS AIRES,AMERICA,WALTER ALBERTO GARCIA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,AMERICA,WALTER ALBERTO GARCIA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,AMERICA,WALTER ALBERTO GARCIA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,AMERICA,WALTER ALBERTO GARCIA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,ARRECIFES,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 2,2025-07-20 00:00:00,1386.0,2026-03-03,0.9659,1435.0
BUENOS AIRES,ARRECIFES,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 3,2025-07-20 00:00:00,1534.0,2026-03-03,1.069,1435.0
BUENOS AIRES,ARRECIFES,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (premium) de más de 95 Ron,2025-07-20 00:00:00,1599.0,2026-03-03,1.1143,1435.0
BUENOS AIRES,ARRECIFES,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-07-20 00:00:00,1392.0,2026-03-03,0.97,1435.0
BUENOS AIRES,ARRECIFES,CUIROLO COMBUSTIBLES S.A.,PUMA,GNC,2026-02-24 07:36:00,839.0,2026-03-03,0.5847,1435.0
BUENOS AIRES,ARRECIFES,CUIROLO COMBUSTIBLES S.A.,PUMA,Gas Oil Grado 2,2026-02-24 07:36:00,1881.0,2026-03-03,1.3108,1435.0
BUENOS AIRES,ARRECIFES,CUIROLO COMBUSTIBLES S.A.,PUMA,Gas Oil Grado 3,2026-02-24 07:36:00,2044.0,2026-03-03,1.4244,1435.0
BUENOS AIRES,ARRECIFES,CUIROLO COMBUSTIBLES S.A.,PUMA,Nafta (premium) de más de 95 Ron,2026-02-24 07:36:00,1988.0,2026-03-03,1.3854,1435.0
BUENOS AIRES,ARRECIFES,CUIROLO COMBUSTIBLES S.A.,PUMA,Nafta (súper) entre 92 y 95 Ron,2026-02-24 07:37:00,1752.0,2026-03-03,1.2209,1435.0
BUENOS AIRES,ARRECIFES,GASTECMOR S.A.,SHELL C.A.P.S.A.,GNC,2025-04-08 19:33:00,773.0,2026-03-03,0.5387,1435.0
BUENOS AIRES,ARRECIFES,GASTECMOR S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-06-21 21:34:00,1416.0,2026-03-03,0.9868,1435.0
BUENOS AIRES,ARRECIFES,GASTECMOR S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-06-21 21:34:00,1610.0,2026-03-03,1.122,1435.0
BUENOS AIRES,ARRECIFES,GASTECMOR S.A.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-06-21 21:35:00,1652.0,2026-03-03,1.1512,1435.0
BUENOS AIRES,ARRECIFES,GASTECMOR S.A.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2025-06-21 21:35:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,ARRECIFES,KEH COM S.A.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,ARRECIFES,KEH COM S.A.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,ARRECIFES,KEH COM S.A.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,ARRECIFES,KEH COM S.A.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,ARRECIFES,LEVEAL S.A.,BLANCA,Gas Oil Grado 2,2025-06-02 09:59:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,ARRECIFES,LEVEAL S.A.,BLANCA,Gas Oil Grado 3,2025-06-02 10:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,ARRECIFES,LEVEAL S.A.,BLANCA,Nafta (premium) de más de 95 Ron,2025-06-02 10:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,ARRECIFES,LEVEAL S.A.,BLANCA,Nafta (súper) entre 92 y 95 Ron,2025-06-02 10:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,ARRIBEÑOS,AGRO Y SERVICIOS LOS HNOS SRL,DAPSA S.A.,Gas Oil Grado 2,2026-02-03 10:09:00,1794.0,2026-03-03,1.2502,1435.0
BUENOS AIRES,ARRIBEÑOS,AGRO Y SERVICIOS LOS HNOS SRL,DAPSA S.A.,Gas Oil Grado 3,2025-12-29 14:35:00,1949.0,2026-03-03,1.3582,1435.0
BUENOS AIRES,ARRIBEÑOS,AGRO Y SERVICIOS LOS HNOS SRL,DAPSA S.A.,Nafta (premium) de más de 95 Ron,2025-12-29 14:36:00,1979.0,2026-03-03,1.3791,1435.0
BUENOS AIRES,ARRIBEÑOS,AGRO Y SERVICIOS LOS HNOS SRL,DAPSA S.A.,Nafta (súper) entre 92 y 95 Ron,2025-12-29 14:36:00,1739.0,2026-03-03,1.2118,1435.0
BUENOS AIRES,ARRIBEÑOS,PEDRO PABLO BELTRAMO,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,ARRIBEÑOS,PEDRO PABLO BELTRAMO,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,ARRIBEÑOS,PEDRO PABLO BELTRAMO,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,ARRIBEÑOS,PEDRO PABLO BELTRAMO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,ARROYO DULCE,"BURATOVICH, DANIEL MARIO Y GASPARI, DAMIAN GUSTAVO S.H.",BLANCA,Gas Oil Grado 2,2025-12-12 16:22:00,1949.0,2026-03-03,1.3582,1435.0
BUENOS AIRES,ARROYO DULCE,"BURATOVICH, DANIEL MARIO Y GASPARI, DAMIAN GUSTAVO S.H.",BLANCA,Nafta (súper) entre 92 y 95 Ron,2025-12-12 16:22:00,1949.0,2026-03-03,1.3582,1435.0
BUENOS AIRES,ASCENSION,NABE COMBUSTIBLES COMERCIAL S.A.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1283.0,2026-03-03,0.8941,1435.0
BUENOS AIRES,ASCENSION,NABE COMBUSTIBLES COMERCIAL S.A.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1420.0,2026-03-03,0.9895,1435.0
BUENOS AIRES,ASCENSION,NABE COMBUSTIBLES COMERCIAL S.A.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1480.0,2026-03-03,1.0314,1435.0
BUENOS AIRES,ASCENSION,NABE COMBUSTIBLES COMERCIAL S.A.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,ASCENSION,SANNA LEONARDO Y GERARDO,BLANCA,Gas Oil Grado 2,2024-09-01 20:08:00,1264.0,2026-03-03,0.8808,1435.0
BUENOS AIRES,ASCENSION,SANNA LEONARDO Y GERARDO,BLANCA,Gas Oil Grado 3,2024-09-01 20:08:00,1454.0,2026-03-03,1.0132,1435.0
BUENOS AIRES,ASCENSION,SANNA LEONARDO Y GERARDO,BLANCA,Nafta (premium) de más de 95 Ron,2024-09-01 20:09:00,1431.0,2026-03-03,0.9972,1435.0
BUENOS AIRES,ASCENSION,SANNA LEONARDO Y GERARDO,BLANCA,Nafta (súper) entre 92 y 95 Ron,2024-09-01 20:08:00,1307.0,2026-03-03,0.9108,1435.0
BUENOS AIRES,ASCENSION,SANNA OSVALDO Y OLIVEIRA OLGA,BLANCA,Gas Oil Grado 2,2020-12-23 12:20:00,66.3,2026-03-03,0.0462,1435.0
BUENOS AIRES,ASCENSION,SANNA OSVALDO Y OLIVEIRA OLGA,BLANCA,Gas Oil Grado 3,2020-12-23 12:24:00,79.0,2026-03-03,0.0551,1435.0
BUENOS AIRES,ASCENSION,SANNA OSVALDO Y OLIVEIRA OLGA,BLANCA,Nafta (premium) de más de 95 Ron,2020-12-23 12:19:00,83.0,2026-03-03,0.0578,1435.0
BUENOS AIRES,ASCENSION,SANNA OSVALDO Y OLIVEIRA OLGA,BLANCA,Nafta (súper) entre 92 y 95 Ron,2020-12-23 12:24:00,73.4,2026-03-03,0.0511,1435.0
BUENOS AIRES,AVELLANEDA,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 2,2025-07-20 00:00:00,1288.0,2026-03-03,0.8976,1435.0
BUENOS AIRES,AVELLANEDA,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 3,2025-07-20 00:00:00,1477.0,2026-03-03,1.0293,1435.0
BUENOS AIRES,AVELLANEDA,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (premium) de más de 95 Ron,2025-07-20 00:00:00,1534.0,2026-03-03,1.069,1435.0
BUENOS AIRES,AVELLANEDA,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-07-20 00:00:00,1312.0,2026-03-03,0.9143,1435.0
BUENOS AIRES,AVELLANEDA,BELCOMSUR S.A,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-10-10 08:54:00,1530.0,2026-03-03,1.0662,1435.0
BUENOS AIRES,AVELLANEDA,BELCOMSUR S.A,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-10-10 08:54:00,1796.0,2026-03-03,1.2516,1435.0
BUENOS AIRES,AVELLANEDA,BELCOMSUR S.A,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-10-17 06:00:00,1817.0,2026-03-03,1.2662,1435.0
